pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
CH,2024-04-28,83.4,1.37,6.25,"Buxton, Byron",621439,672282,field_error,hit_into_play,12.0,Byron Buxton reaches on a throwing error by third baseman Luis Rengifo.,R,L,LAA,MIN,X,5.0,ground_ball,0,1,0.8,0.83,1.14,3.13,,680777.0,,0,4,Top,108.42,171.35,681351,,-2.0765606290602,-121.485759689329,-2.41145134432035,8.35261548954056,21.9523956700268,-23.6390024613829,3.42,1.52,4.0,73.3,-35.0,82.8,1377.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.83,0.046,0.059,0.9,1.0,0.0,0.0,2.0,20,2,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic,156.0,-0.032,0.679,69.3247827786778,7.96897
CH,2024-04-28,83.4,1.45,6.3,"Buxton, Byron",621439,672282,,called_strike,3.0,Byron Buxton reaches on a throwing error by third baseman Luis Rengifo.,R,L,LAA,MIN,S,,,0,0,0.98,0.99,0.6,3.14,,680777.0,,0,4,Top,,,681351,,-3.82059561384995,-121.425023578644,-2.81342747833418,10.4288206574966,21.9664949449886,-21.9847743858921,3.37,1.47,,,,82.7,1455.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.9,,,,,,,,20,1,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic,151.0,0.0,-0.053,,
SL,2024-04-28,83.3,1.6,6.23,"Jeffers, Ryan",680777,672282,double,hit_into_play,4.0,Ryan Jeffers doubles (6) on a ground ball to left fielder Taylor Ward.,R,L,LAA,MIN,X,7.0,ground_ball,0,2,-0.13,-0.53,-0.44,2.55,,,,0,4,Top,34.4,105.95,681351,,-4.38639747508144,-121.198387538844,-0.926749303571262,-0.358761218874349,25.0445612391042,-37.3781322146063,3.29,1.58,57.0,96.4,1.0,82.3,2441.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.77,0.434,0.424,1.25,1.0,1.0,1.0,4.0,19,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,292.0,-0.075,0.707,67.2509076941531,7.08828
FF,2024-04-28,92.9,1.35,6.33,"Jeffers, Ryan",680777,672282,,foul,2.0,Ryan Jeffers doubles (6) on a ground ball to left fielder Taylor Ward.,R,L,LAA,MIN,S,,,0,1,0.5,1.52,-0.28,2.92,,,,0,4,Top,,,681351,,-5.20695882377678,-135.117083463455,-6.22188231599389,7.28049186469022,29.2549693541973,-12.3468669142822,3.29,1.58,149.0,71.9,70.0,92.2,2164.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.63,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149.0,0.0,-0.047,72.9905746707838,7.22276
CU,2024-04-28,74.3,1.56,6.45,"Jeffers, Ryan",680777,672282,,called_strike,5.0,Ryan Jeffers doubles (6) on a ground ball to left fielder Taylor Ward.,R,L,LAA,MIN,S,,,0,0,-0.78,-1.06,0.04,2.3,,,,0,4,Top,,,681351,,-1.7120228223578,-108.092735593169,0.621020120403423,-5.73556099682406,20.6933841308428,-40.8066226376742,3.2,1.46,,,,72.9,2447.0,5.5,746237,694384,592273,650859,687263,621493,543305,666176,55.05,,,,,,,,19,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325.0,0.0,-0.033,,
SL,2024-04-28,86.6,1.28,6.32,"Martin, Austin",668885,672282,field_out,hit_into_play,2.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,X,8.0,fly_ball,1,2,-0.35,0.12,-0.2,2.7,,,,2,3,Top,148.69,89.42,681351,,-2.79309800527892,-126.164851799358,-2.68795614139411,-3.18884359139846,25.3377825452912,-30.5995181498289,3.16,1.48,280.0,81.6,31.0,86.0,2186.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.68,0.051,0.072,0.0,1.0,0.0,0.0,3.0,15,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,237.0,0.011,-0.067,66.4648474086432,6.48941
SL,2024-04-28,89.4,1.29,6.27,"Martin, Austin",668885,672282,,ball,13.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,B,,,0,2,-0.47,0.87,-1.1,0.76,,,,2,3,Top,,,681351,,-4.86645062015168,-129.880558759511,-9.33474189798596,-4.34827234031391,26.2796213564549,-20.5847129100917,3.12,1.45,,,,88.8,2143.0,6.0,746237,694384,592273,650859,687263,621493,543305,666176,54.55,,,,,,,,15,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.0,0.008,,
SL,2024-04-28,83.4,1.49,6.34,"Martin, Austin",668885,672282,,foul,3.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,S,,,0,2,-0.1,-0.57,0.67,3.24,,,,2,3,Top,,,681351,,-1.65232974283771,-121.586130880768,0.327559156711601,-0.75164987002536,21.4609685168193,-38.1028177697627,3.16,1.48,170.0,67.7,37.0,82.9,2377.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.88,,,,,,,,15,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,311.0,0.0,0.0,57.4016561884161,5.96633
CH,2024-04-28,85.7,1.27,6.3,"Martin, Austin",668885,672282,,foul,5.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,S,,,0,2,0.78,1.22,0.23,2.08,,,,2,3,Top,,,681351,,-3.9970417332883,-124.769873971695,-6.15154930802244,8.96888349164386,23.8665401393418,-18.3645658321721,3.16,1.48,127.0,76.4,72.0,85.0,1534.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.84,,,,,,,,15,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.0,0.0,68.475366661827,7.33476
FF,2024-04-28,94.3,1.36,6.29,"Martin, Austin",668885,672282,,foul,12.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,S,,,0,1,0.9,1.29,0.91,2.85,,,,2,3,Top,,,681351,,-3.13408026944683,-137.164637720176,-6.04812356895623,12.04316639779,31.8792997416663,-14.7943575702931,3.16,1.48,215.0,77.5,50.0,93.4,2099.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.62,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,150.0,0.0,-0.023,66.0560165984475,6.71712
CU,2024-04-28,75.9,1.35,6.42,"Martin, Austin",668885,672282,,called_strike,7.0,Austin Martin flies out to center fielder Aaron Hicks.,R,L,LAA,MIN,S,,,0,0,-0.73,-1.3,-0.44,1.87,,,,2,3,Top,,,681351,,-2.41740871404301,-110.426311602512,-0.0742685393748936,-5.45961674369616,21.6774222981014,-42.9627626562663,3.14,1.49,,,,74.6,2580.0,5.5,746237,694384,592273,650859,687263,621493,543305,666176,54.96,,,,,,,,15,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333.0,0.0,-0.015,,
FF,2024-04-28,94.4,1.35,6.32,"Farmer, Kyle",571657,672282,field_out,hit_into_play,5.0,Kyle Farmer flies out to right fielder Jo Adell.,R,L,LAA,MIN,X,9.0,fly_ball,0,1,0.9,1.4,0.14,2.77,,,,1,3,Top,193.59,115.78,681351,,-5.11318092382156,-137.192873419478,-6.56584969649187,12.552378967831,32.5329714579313,-13.2209080604322,3.41,1.56,266.0,85.0,45.0,93.3,2079.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.6,0.011,0.012,0.0,1.0,0.0,0.0,3.0,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.018,-0.137,67.8903680192173,6.52589
FF,2024-04-28,94.1,1.39,6.22,"Farmer, Kyle",571657,672282,,called_strike,2.0,Kyle Farmer flies out to right fielder Jo Adell.,R,L,LAA,MIN,S,,,0,0,0.66,1.47,0.17,2.94,,,,1,3,Top,,,681351,,-4.59268289276286,-136.835668715354,-5.94809858448742,9.38860550148606,32.9841366108528,-12.6441305829338,3.38,1.5,,,,93.1,2134.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.56,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,148.0,0.0,-0.024,,
CH,2024-04-28,84.3,1.29,6.34,"Vázquez, Christian",543877,672282,field_out,hit_into_play,5.0,Christian Vázquez flies out to right fielder Jo Adell.,R,L,LAA,MIN,X,9.0,fly_ball,0,1,0.72,1.1,0.07,2.74,,,,0,3,Top,185.84,89.09,681351,,-4.22690458451344,-122.61231228903,-4.1044083966554,8.10576842210986,24.9749254962486,-20.513012518081,3.31,1.6,310.0,90.8,40.0,83.3,1406.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.79,0.017,0.023,0.0,1.0,0.0,0.0,3.0,13,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.025,-0.194,66.5266807454865,6.56201
CU,2024-04-28,74.3,1.51,6.46,"Vázquez, Christian",543877,672282,,called_strike,12.0,Christian Vázquez flies out to right fielder Jo Adell.,R,L,LAA,MIN,S,,,0,0,-1.01,-1.15,0.14,3.45,,,,0,3,Top,,,681351,,-1.00874600516929,-108.03119770031,3.07457914371092,-7.70219783770379,20.298496793711,-41.9381070662127,3.3,1.54,,,,73.0,2380.0,5.5,746237,694384,592273,650859,687263,621493,543305,666176,55.0,,,,,,,,13,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,327.0,0.0,-0.033,,
SL,2024-04-28,85.1,1.39,6.34,"Castro, Willi",650489,672282,field_out,hit_into_play,5.0,Willi Castro lines out to second baseman Brandon Drury.,R,L,LAA,MIN,X,4.0,line_drive,1,2,-0.16,-0.06,0.13,2.27,,,,2,2,Top,146.44,145.5,681351,,-2.61496681011561,-124.013473425474,-3.15916569242513,-1.16238737181829,22.7009708868767,-32.423317535106,3.54,1.63,150.0,95.6,7.0,84.5,2220.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.87,0.566,0.534,0.0,1.0,0.0,0.0,4.0,9,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,304.0,0.01,-0.067,67.7018433080208,6.1809
CH,2024-04-28,86.8,1.32,6.29,"Castro, Willi",650489,672282,,foul,8.0,Willi Castro lines out to second baseman Brandon Drury.,R,L,LAA,MIN,S,,,1,1,0.98,1.08,0.13,2.06,,,,2,2,Top,,,681351,,-4.77744283776438,-126.185971990481,-6.05881944556057,11.4702365723688,26.1924561706925,-19.6025439375687,3.54,1.63,111.0,63.6,75.0,85.6,1452.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.9,,,,,,,,9,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,-0.025,78.9659054752971,7.52706
FF,2024-04-28,94.8,1.29,6.38,"Castro, Willi",650489,672282,,ball,12.0,Willi Castro lines out to second baseman Brandon Drury.,R,L,LAA,MIN,B,,,0,1,0.46,1.48,1.17,3.24,,,,2,2,Top,,,681351,,-1.34221653246545,-137.912731906137,-5.76638453291718,6.16174665445005,32.2115085451479,-12.2622110814302,3.49,1.61,,,,93.7,2078.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.74,,,,,,,,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149.0,0.0,0.01,,
FF,2024-04-28,95.0,1.49,6.19,"Castro, Willi",650489,672282,,swinging_strike,3.0,Willi Castro lines out to second baseman Brandon Drury.,R,L,LAA,MIN,S,,,0,0,0.54,1.57,0.36,3.51,,,,2,2,Top,,,681351,,-4.1427061123722,-138.180796606518,-4.81902594366833,7.8757532497567,31.625441202153,-11.2662765606594,3.54,1.63,,,,94.1,2062.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.66,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.0,-0.015,62.9996607652723,5.23634
FF,2024-04-28,94.9,1.62,6.23,"Santana, Carlos",467793,672282,field_out,hit_into_play,11.0,"Carlos Santana grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,X,6.0,ground_ball,1,2,0.61,1.6,-0.12,3.63,,,,1,2,Top,102.46,140.85,681351,,-5.84915032160108,-137.990313421648,-4.58442248746554,9.19156279721476,34.8135511278012,-10.9709574831953,3.44,1.66,58.0,96.5,0.0,93.4,2191.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.76,0.414,0.341,0.0,1.0,0.0,0.0,2.0,8,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,145.0,0.017,-0.118,67.4332888898813,6.46016
CH,2024-04-28,85.3,1.37,6.26,"Santana, Carlos",467793,672282,,called_strike,5.0,"Carlos Santana grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,S,,,1,1,0.91,0.67,-0.19,2.49,,,,1,2,Top,,,681351,,-5.40276130874948,-124.10751048786,-3.86189855810738,10.446623675429,25.4159259834858,-24.6649250447512,3.4,1.62,,,,84.2,1431.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.86,,,,,,,,8,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.038,,
CU,2024-04-28,75.9,1.43,6.42,"Santana, Carlos",467793,672282,,called_strike,8.0,"Carlos Santana grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,S,,,1,0,-0.82,-1.32,-0.19,1.93,,,,1,2,Top,,,681351,,-1.88871227892079,-110.376034044663,0.15942530849383,-6.18370226728984,23.0211135067241,-43.1078563301889,3.39,1.68,,,,74.3,2548.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.94,,,,,,,,8,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,336.0,0.0,-0.03,,
FF,2024-04-28,94.1,1.5,6.12,"Santana, Carlos",467793,672282,,ball,12.0,"Carlos Santana grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,B,,,0,0,0.82,1.53,1.01,4.67,,,,1,2,Top,,,681351,,-3.07464045435726,-136.966086237612,-1.40283541362473,11.0209104419799,32.2871360684127,-12.9116173381494,3.34,1.65,,,,93.1,2012.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.66,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,146.0,0.0,0.025,,
FF,2024-04-28,92.9,1.67,6.18,"Miranda, Jose",669304,672282,field_out,hit_into_play,12.0,"Jose Miranda grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",R,L,LAA,MIN,X,5.0,ground_ball,0,0,0.8,1.32,1.08,2.69,,,,0,2,Top,105.41,166.26,681351,,-3.24506467457446,-135.225708255704,-6.02317775958368,10.5701800132042,28.7449659496898,-14.9141294599386,3.09,1.44,3.0,60.7,-42.0,92.3,2014.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.66,0.157,0.124,0.0,1.0,0.0,0.0,2.0,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,144.0,0.023,-0.227,79.1069001874265,7.92062
FF,2024-04-28,94.5,1.29,6.3,"Margot, Manuel",622534,672282,strikeout,swinging_strike,6.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,S,2.0,,3,2,0.59,1.64,0.3,2.76,,,,2,1,Top,,,681351,,-3.84649533450431,-137.478366748036,-7.1412762183806,8.33116131674792,31.1095770597416,-9.96007201595005,3.44,1.62,,,,93.8,2156.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.59,,0.0,0.0,1.0,0.0,0.0,,3,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,150.0,0.01,-0.124,75.0238860916399,7.41011
SL,2024-04-28,87.8,1.29,6.34,"Margot, Manuel",622534,672282,,ball,13.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,B,,,2,2,-0.11,0.35,-0.11,1.15,,,,2,1,Top,,,681351,,-3.11215864247859,-127.855511287394,-7.20338337153021,-0.684575963902582,22.7196646206478,-27.1786305270593,3.41,1.57,,,,87.4,2139.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.84,,,,,,,,3,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,171.0,0.0,0.04,,
CH,2024-04-28,85.2,1.36,6.26,"Margot, Manuel",622534,672282,,foul,7.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,S,,,2,1,0.68,0.88,-0.3,1.75,,,,2,1,Top,,,681351,,-5.21259210425099,-123.919961065914,-5.97622433143341,8.09846747255472,25.666040470404,-22.0776729757179,3.44,1.62,184.0,64.1,49.0,84.2,1505.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.77,,,,,,,,3,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,157.0,0.0,-0.031,74.472220688427,7.9521
FF,2024-04-28,94.5,1.34,6.35,"Margot, Manuel",622534,672282,,ball,12.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,B,,,1,1,0.38,1.39,0.94,5.26,,,,2,1,Top,,,681351,,-1.87583936794949,-137.585545995836,-0.219549029053643,5.22737685895683,32.5542852811358,-14.8087080340934,3.41,1.57,,,,93.3,2081.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.8,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,145.0,0.0,0.023,,
CU,2024-04-28,76.9,1.34,6.39,"Margot, Manuel",622534,672282,,ball,13.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,B,,,0,1,-0.89,-1.21,-1.35,0.83,,,,2,1,Top,,,681351,,-4.02728665445274,-111.940213979179,-2.50869794532351,-6.54065307393921,23.0998818917023,-41.9235262338047,3.3,1.54,,,,75.3,2607.0,5.4,746237,694384,592273,650859,687263,621493,543305,666176,55.07,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,333.0,0.0,0.01,,
FF,2024-04-28,94.8,1.32,6.33,"Margot, Manuel",622534,672282,,called_strike,3.0,Manuel Margot strikes out swinging.,R,L,LAA,MIN,S,,,0,0,0.82,1.57,0.76,3.26,,,,2,1,Top,,,681351,,-3.25663666351079,-137.914055745807,-5.78407390775217,11.144254550289,31.8164875718828,-11.0296772849158,3.46,1.59,,,,93.9,2200.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.64,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.015,,
CH,2024-04-28,86.7,1.3,6.25,"Buxton, Byron",621439,672282,strikeout,called_strike,1.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,S,2.0,,3,2,0.95,0.92,-0.72,2.88,,,,1,1,Top,,,681351,,-6.71434849689724,-126.126173728161,-3.72263012925817,11.4907789031835,25.1499684994661,-21.8329393352684,3.35,1.42,,,,86.0,1494.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.69,,0.0,0.0,1.0,0.0,0.0,,2,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.015,-0.213,,
FF,2024-04-28,95.9,1.32,6.35,"Buxton, Byron",621439,672282,,ball,12.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,B,,,2,2,0.69,1.49,0.03,4.94,,,,1,1,Top,,,681351,,-4.93080985536454,-139.565781410117,-1.44269591666229,10.1134036435693,32.8505214815036,-12.6829488926599,3.31,1.43,,,,94.8,2063.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.77,,,,,,,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,145.0,0.0,0.07,,
FF,2024-04-28,95.9,1.5,6.23,"Buxton, Byron",621439,672282,,ball,12.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,B,,,1,2,0.79,1.44,1.59,3.74,,,,1,1,Top,,,681351,,-1.56218050597717,-139.598188116335,-4.1797594180905,10.7140231220951,33.1065012582796,-12.6328387067695,3.37,1.47,,,,94.8,2212.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.72,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,140.0,0.0,0.024,,
CH,2024-04-28,85.5,1.32,6.32,"Buxton, Byron",621439,672282,,swinging_strike,8.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,S,,,1,1,0.85,1.23,-0.24,1.85,,,,1,1,Top,,,681351,,-5.31781786353512,-124.24215225123,-6.58873655691819,9.89827143052552,26.7716943632843,-18.3133101080462,3.42,1.52,,,,84.2,1532.0,5.7,746237,694384,592273,650859,687263,621493,543305,666176,54.82,,,,,,,,2,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,155.0,0.0,-0.038,69.6240465435789,9.54263
CH,2024-04-28,84.5,1.33,6.26,"Buxton, Byron",621439,672282,,ball,14.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,B,,,0,1,0.87,1.18,0.41,0.72,,,,1,1,Top,,,681351,,-3.80777583206421,-122.642504914047,-8.63622419971358,9.54906560367354,28.1687277874446,-18.6192304288053,3.28,1.47,,,,82.6,1547.0,5.6,746237,694384,592273,650859,687263,621493,543305,666176,54.94,,,,,,,,2,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,151.0,0.0,0.019,,
CU,2024-04-28,75.9,1.51,6.38,"Buxton, Byron",621439,672282,,called_strike,3.0,Byron Buxton called out on strikes.,R,L,LAA,MIN,S,,,0,0,-0.74,-1.18,0.66,3.22,,,,1,1,Top,,,681351,,-0.438268578275837,-110.358423825345,2.66050515910405,-5.88049001241392,23.5137985990345,-42.5062574211938,3.29,1.5,,,,74.1,2330.0,5.4,746237,694384,592273,650859,687263,621493,543305,666176,55.08,,,,,,,,2,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,329.0,0.0,-0.024,,
FF,2024-04-28,95.7,1.36,6.32,"Jeffers, Ryan",680777,672282,field_out,hit_into_play,1.0,"Ryan Jeffers grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,X,6.0,ground_ball,1,1,0.83,1.51,-0.55,2.93,,,,0,1,Top,111.97,162.73,681351,,-6.84222146953007,-139.048719715055,-6.6518281231386,12.2850144329161,32.2161764079052,-11.2100899011912,3.29,1.58,47.0,74.1,2.0,94.7,2172.0,5.9,746237,694384,592273,650859,687263,621493,543305,666176,54.62,0.111,0.086,0.0,1.0,0.0,0.0,2.0,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,147.0,0.022,-0.215,71.6947547828049,6.68378
FF,2024-04-28,94.2,1.34,6.3,"Jeffers, Ryan",680777,672282,,foul,6.0,"Ryan Jeffers grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,S,,,1,0,0.76,1.32,0.35,2.19,,,,0,1,Top,,,681351,,-4.2269798302693,-136.911434733006,-7.81526820323924,10.4903996481644,30.4081729033242,-14.0291258040051,3.29,1.58,174.0,79.5,62.0,93.3,2241.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.65,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,151.0,0.0,-0.044,81.0970352316265,7.72907
FF,2024-04-28,93.8,1.4,6.25,"Jeffers, Ryan",680777,672282,,ball,12.0,"Ryan Jeffers grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,L,LAA,MIN,B,,,0,0,0.53,1.38,0.78,4.11,,,,0,1,Top,,,681351,,-2.74666123680245,-136.638188607336,-2.87483563521307,7.19697131181966,29.3086577077299,-14.4452555761139,3.26,1.54,,,,93.2,2048.0,5.8,746237,694384,592273,650859,687263,621493,543305,666176,54.7,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,147.0,0.0,0.032,,
CU,2024-05-04,76.5,1.48,6.06,"Naylor, Bo",666310,672282,home_run,hit_into_play,8.0,Bo Naylor hits a grand slam (3) to right center field.   José Ramírez scores.    David Fry scores.    Tyler Freeman scores.,L,L,CLE,LAA,X,,fly_ball,0,1,-0.68,-1.34,0.19,1.8,608070.0,681807.0,671289.0,2,6,Bot,198.01,57.25,642136,,-1.49554364700984,-111.359391294067,0.508976811431322,-5.32025467043585,22.0791496590593,-43.5375911499794,3.32,1.48,392.0,103.5,34.0,75.9,2563.0,6.1,746644,694384,592273,501303,687263,621493,666160,666176,54.45,0.743,1.475,2.0,1.0,0.0,3.0,6.0,51,2,Curveball,3,1,3,1,1,7,7,1,Standard,Standard,327.0,0.123,3.366,71.3382519391753,7.59347
SL,2024-05-04,85.5,1.36,6.06,"Naylor, Bo",666310,672282,,foul,9.0,Bo Naylor hits a grand slam (3) to right center field.   José Ramírez scores.    David Fry scores.    Tyler Freeman scores.,L,L,CLE,LAA,S,,,0,0,0.09,0.26,0.32,1.96,608070.0,681807.0,671289.0,2,6,Bot,,,642136,,-2.63511631052996,-124.605370755753,-4.01134685681475,1.3707525845175,21.2703686969414,-28.9533346773877,3.32,1.48,,,,86.0,2321.0,6.2,746644,694384,592273,501303,687263,621493,666160,666176,54.3,,,,,,,,51,1,Slider,3,1,3,1,1,3,3,1,Standard,Standard,263.0,0.0,-0.096,69.22931825301,8.37303
FF,2024-05-04,93.3,1.18,6.05,"Freeman, Tyler",671289,672282,walk,ball,12.0,Tyler Freeman walks.   José Ramírez to 3rd.    David Fry to 2nd.,R,L,CLE,LAA,B,,,3,1,1.0,1.43,1.08,2.76,,608070.0,681807.0,2,6,Bot,,,642136,,-2.46585862714808,-135.828442859099,-5.83675323771322,12.9062310554101,29.5734376470252,-13.4302755666479,3.35,1.45,,,,93.3,2109.0,6.3,746644,694384,592273,501303,687263,621493,666160,666176,54.24,,0.691353,0.7,1.0,0.0,0.0,,50,5,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,145.0,0.014,0.254,,
FF,2024-05-04,94.5,1.22,6.09,"Freeman, Tyler",671289,672282,,ball,12.0,Tyler Freeman walks.   José Ramírez to 3rd.    David Fry to 2nd.,R,L,CLE,LAA,B,,,2,1,0.61,1.53,0.08,3.83,,608070.0,681807.0,2,6,Bot,,,642136,,-4.32830498065607,-137.518580979355,-3.60605478957665,8.7464131467739,30.8025374184841,-12.1862208818504,3.33,1.4,,,,94.3,2153.0,6.2,746644,694384,592273,501303,687263,621493,666160,666176,54.28,,,,,,,,50,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,155.0,0.0,0.079,,
