pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-05-06,94.7,-2.15,5.79,"Tucker, Cole",657061,656605,,ball,11.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,B,,,2,2,-0.72,1.21,-0.98,2.81,,,,0,8,Top,,,663698,,4.66129319820332,-137.821512019047,-4.82444372037707,-10.2048586433215,28.40049940701,-15.87392385812,3.67,1.77,,,,94.8,2447.0,6.2,745509,656582,669707,663647,665833,668804,572191,658668,54.31,,,,,,,,55,6,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,221.0,0.0,0.096,,
FF,2024-05-06,94.7,-2.04,5.78,"Tucker, Cole",657061,656605,,foul,3.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,S,,,2,2,-0.71,1.4,0.48,3.35,,,,0,8,Top,,,663698,,8.14448561423003,-137.60100315689,-3.77968987095826,-10.8950640987929,30.8367585333694,-13.7122279090951,3.58,1.74,187.0,75.5,17.0,94.5,2545.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.23,,,,,,,,55,5,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,222.0,0.0,0.0,65.9167216440305,6.27849
CU,2024-05-06,78.8,-1.79,5.96,"Tucker, Cole",657061,656605,,ball,13.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,B,,,1,2,1.03,-0.91,-1.14,1.17,,,,0,8,Top,,,663698,,-0.508313868052963,-114.688780162085,-1.78999645634287,9.07965180668439,24.4127935415695,-40.006263442228,3.58,1.74,,,,78.5,2593.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.11,,,,,,,,55,4,Curveball,4,1,1,4,1,4,1,4,Standard,Standard,36.0,0.0,0.034,,
FF,2024-05-06,93.6,-2.12,5.75,"Tucker, Cole",657061,656605,,foul,4.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,S,,,1,1,-0.91,1.36,-0.43,2.48,,,,0,8,Top,,,663698,,6.36669702826598,-136.142523673193,-5.67340856277671,-12.6987841463001,30.3886557170942,-14.2089992808565,3.58,1.74,212.0,74.3,44.0,93.6,2381.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.16,,,,,,,,55,3,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,227.0,0.0,-0.047,,
SL,2024-05-06,87.2,-1.93,5.93,"Tucker, Cole",657061,656605,,called_strike,7.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,S,,,1,0,0.43,0.07,-0.32,2.27,,,,0,8,Top,,,663698,,2.96090299892246,-127.03787808562,-2.82116707192056,4.15037242270529,24.4212893594613,-31.1190948142679,3.67,1.81,,,,87.3,2381.0,6.1,745509,656582,669707,663647,665833,668804,572191,658668,54.37,,,,,,,,55,2,Slider,4,1,1,4,1,4,1,4,Standard,Standard,165.0,0.0,-0.044,,
FF,2024-05-06,92.2,-2.13,5.82,"Tucker, Cole",657061,656605,,ball,11.0,Cole Tucker flies out to right fielder Edward Olivares.,L,R,PIT,LAA,B,,,0,0,-0.77,1.24,-0.91,3.92,,,,0,8,Top,,,663698,,4.76593516124634,-134.297297367674,-1.73942272554606,-10.3825511722456,27.9230306422637,-16.9414913348765,3.69,1.79,,,,92.3,2297.0,6.2,745509,656582,669707,663647,665833,668804,572191,658668,54.27,,,,,,,,55,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,221.0,0.0,0.032,,
SI,2024-05-06,93.8,-1.93,5.75,"Adell, Jo",666176,656605,field_out,hit_into_play,8.0,"Jo Adell grounds out, pitcher Mitch Keller to first baseman Connor Joe.",R,R,PIT,LAA,X,1.0,ground_ball,0,0,-1.51,0.3,-0.16,1.82,,641432.0,,2,7,Top,128.42,184.19,663698,,7.92413670823623,-136.162493318564,-5.00655587077166,-20.5559291445217,34.3755527804135,-27.4308050580275,3.84,1.84,1.0,66.6,-61.0,93.3,2411.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,54.04,0.251,0.288,0.0,1.0,0.0,0.0,2.0,51,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,219.0,0.025,-0.335,72.0285502200336,7.04767
ST,2024-05-06,84.0,-1.89,5.71,"Drury, Brandon",592273,656605,field_out,hit_into_play,14.0,"Brandon Drury grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,X,5.0,ground_ball,1,2,1.13,-0.04,1.25,1.99,,641432.0,,1,7,Top,113.88,171.47,663698,,5.06013144745701,-122.253493074633,-2.12818432555661,10.2146717009088,25.3005603743392,-32.3873534422464,3.65,1.7,2.0,71.3,-40.0,84.2,2808.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,53.99,0.106,0.093,0.0,1.0,0.0,0.0,2.0,50,4,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,64.0,0.033,-0.243,74.5856443391961,7.79963
SI,2024-05-06,95.3,-1.97,5.71,"Drury, Brandon",592273,656605,,ball,14.0,"Brandon Drury grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,B,,,0,2,-1.38,0.62,0.84,1.62,,641432.0,,1,7,Top,,,663698,,10.5023663553362,-138.172068209103,-6.44869337069334,-20.1136163585388,32.7424876818845,-22.8414046476042,3.84,1.77,,,,95.2,2520.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,53.95,,,,,,,,50,3,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,219.0,0.0,0.027,,
SI,2024-05-06,94.0,-2.05,5.7,"Drury, Brandon",592273,656605,,called_strike,8.0,"Brandon Drury grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,S,,,0,1,-1.36,0.51,0.15,2.28,,641432.0,,1,7,Top,,,663698,,8.70119052926444,-136.536080268649,-4.22872295788523,-18.9081293854748,31.507118104813,-24.999119691822,3.82,1.75,,,,93.8,2349.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.09,,,,,,,,50,2,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,239.0,0.0,-0.073,,
SI,2024-05-06,93.7,-2.07,5.74,"Drury, Brandon",592273,656605,,foul,5.0,"Brandon Drury grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,S,,,0,0,-1.25,0.86,-0.19,2.41,,641432.0,,1,7,Top,,,663698,,7.63823419798183,-136.191637768166,-4.72502775986421,-17.2294938989229,31.9263107417083,-20.6542721650849,3.65,1.7,187.0,74.4,20.0,93.7,2478.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,54.02,,,,,,,,50,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,224.0,0.0,-0.041,74.6515240276636,7.28548
SI,2024-05-06,93.1,-2.18,5.7,"O'Hoppe, Logan",681351,656605,field_out,hit_into_play,13.0,"Logan O'Hoppe grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,X,5.0,ground_ball,1,0,-1.37,0.4,-1.08,1.97,,641432.0,,0,7,Top,111.26,164.77,663698,,5.86043949187097,-135.407121676133,-4.66798250569397,-18.19003081616,29.9020129374579,-26.3661988711185,3.15,1.47,3.0,61.9,-31.0,93.1,2328.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.15,0.046,0.047,0.0,1.0,0.0,0.0,2.0,49,2,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,223.0,0.044,-0.319,65.7531483427173,6.27269
SI,2024-05-06,93.0,-1.98,5.69,"O'Hoppe, Logan",681351,656605,,ball,14.0,"Logan O'Hoppe grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,B,,,0,0,-1.36,0.49,0.53,1.5,,641432.0,,0,7,Top,,,663698,,9.45322043710838,-134.975898539001,-6.02410696174297,-18.7264669950852,29.0823349484274,-25.0515122561456,3.31,1.77,,,,93.2,2357.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,53.98,,,,,,,,49,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,223.0,0.0,0.057,,
ST,2024-05-06,80.9,-2.12,5.73,"Calhoun, Willie",641432,656605,double,hit_into_play,5.0,"Willie Calhoun doubles (4) on a line drive to right fielder Edward Olivares, deflected by center fielder Michael A.   Taylor.",L,R,PIT,LAA,X,8.0,line_drive,0,0,1.61,-0.02,-0.03,2.07,,,,0,7,Top,138.97,77.31,663698,,1.58517265349382,-117.820062117925,-1.46783512865984,14.6581799026553,23.4042997892014,-32.3031235228411,3.08,1.47,273.0,81.5,21.0,80.8,2694.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.21,0.809,0.765,1.25,1.0,1.0,1.0,4.0,48,1,Sweeper,4,1,1,4,1,4,1,4,Infield shade,Standard,67.0,-0.058,0.627,68.1436963729738,6.9877
SI,2024-05-06,93.0,-2.09,5.71,"Ward, Taylor",621493,656605,force_out,hit_into_play,13.0,"Taylor Ward grounds into a force out, third baseman Ke'Bryan Hayes to second baseman Jared Triolo.   Mickey Moniak out at 2nd.",R,R,PIT,LAA,X,5.0,ground_ball,1,0,-1.27,0.83,-0.89,2.32,,,666160.0,2,6,Top,115.1,180.7,663698,,5.82946538294102,-135.157420653428,-4.67947999853758,-16.793782775164,32.1950459444319,-21.1837459286259,3.34,1.6,13.0,73.5,-9.0,92.5,2385.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.24,0.063,0.06,0.0,1.0,0.0,0.0,2.0,43,2,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,222.0,0.021,-0.254,66.373960522127,6.23752
SI,2024-05-06,94.1,-2.13,5.61,"Ward, Taylor",621493,656605,,ball,14.0,"Taylor Ward grounds into a force out, third baseman Ke'Bryan Hayes to second baseman Jared Triolo.   Mickey Moniak out at 2nd.",R,R,PIT,LAA,B,,,0,0,-1.24,0.79,0.88,1.61,,,666160.0,2,6,Top,,,663698,,10.5659027521561,-136.527057939728,-6.37198877323778,-17.9499628232792,31.7108577236917,-21.0503002001681,3.42,1.65,,,,94.0,2456.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,54.0,,,,,,,,43,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,224.0,0.0,0.025,,
ST,2024-05-06,83.0,-2.14,5.76,"Moniak, Mickey",666160,656605,single,hit_into_play,5.0,Mickey Moniak singles on a ground ball to right fielder Edward Olivares.,L,R,PIT,LAA,X,9.0,ground_ball,1,1,1.6,0.31,0.11,2.18,,,,2,6,Top,179.93,109.05,663698,,1.98633589395393,-120.829100631517,-2.28640528177411,15.2558553342828,24.659777338785,-28.920649703899,3.46,1.56,33.0,97.3,-2.0,82.9,2752.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.22,0.36,0.373,0.9,1.0,1.0,0.0,2.0,42,3,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,65.0,-0.012,0.137,73.8962680936469,7.85958
SL,2024-05-06,88.1,-2.08,5.85,"Moniak, Mickey",666160,656605,,foul,5.0,Mickey Moniak singles on a ground ball to right fielder Edward Olivares.,L,R,PIT,LAA,S,,,1,0,0.18,0.3,0.1,2.38,,,,2,6,Top,,,663698,,4.91817115904418,-128.277842379012,-3.01980464782222,1.04601096732414,23.650840255588,-28.4178283181817,3.46,1.56,283.0,91.2,46.0,88.5,2345.0,6.2,745509,656582,669707,663647,665833,668804,572191,658668,54.25,,,,,,,,42,2,Slider,4,1,1,4,1,4,1,4,Standard,Standard,133.0,0.0,-0.019,73.9200413815815,7.45869
FF,2024-05-06,94.9,-2.19,5.76,"Moniak, Mickey",666160,656605,,ball,11.0,Mickey Moniak singles on a ground ball to right fielder Edward Olivares.,L,R,PIT,LAA,B,,,0,0,-0.85,1.07,-1.2,3.93,,,,2,6,Top,,,663698,,4.47062005903176,-138.180937160695,-1.55617736231647,-11.9011970029809,29.2038661630158,-18.2959158810016,3.55,1.64,,,,94.9,2419.0,6.1,745509,656582,669707,663647,665833,668804,572191,658668,54.35,,,,,,,,42,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,221.0,0.0,0.014,,
FF,2024-05-06,95.9,-2.2,5.75,"Schanuel, Nolan",694384,656605,field_out,hit_into_play,1.0,"Nolan Schanuel grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",L,R,PIT,LAA,X,5.0,ground_ball,1,2,-0.84,1.05,-0.43,3.34,,,,1,6,Top,98.33,160.74,663698,,6.57662979648211,-139.581010532024,-3.18766166126702,-12.4518925525926,28.1512782205314,-17.8835314324045,3.49,1.67,17.0,92.3,-10.0,96.2,2463.0,6.2,745509,656582,669707,663647,665833,668804,572191,658668,54.27,0.191,0.168,0.0,1.0,0.0,0.0,2.0,41,4,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,224.0,0.014,-0.118,60.2990698634152,5.07646
FC,2024-05-06,91.6,-1.99,5.82,"Schanuel, Nolan",694384,656605,,swinging_strike,14.0,"Nolan Schanuel grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",L,R,PIT,LAA,S,,,1,1,0.2,0.7,0.94,2.23,,,,1,6,Top,,,663698,,6.98995660861305,-133.393438903113,-4.80910751536364,1.10772011048865,24.3217888118991,-22.955052956398,3.49,1.67,,,,92.3,2633.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.16,,,,,,,,41,3,Cutter,4,1,1,4,1,4,1,4,Standard,Standard,194.0,0.0,-0.038,68.2046233157461,6.96227
ST,2024-05-06,83.5,-2.26,5.64,"Schanuel, Nolan",694384,656605,,ball,11.0,"Nolan Schanuel grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",L,R,PIT,LAA,B,,,0,1,1.09,-0.01,-0.94,2.89,,,,1,6,Top,,,663698,,0.87579278795223,-121.594328071303,0.11893415661588,10.6985068836481,23.6134251974981,-32.5468941133083,3.61,1.78,,,,83.7,2779.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.13,,,,,,,,41,2,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,69.0,0.0,0.019,,
SI,2024-05-06,93.8,-2.01,5.78,"Schanuel, Nolan",694384,656605,,foul,11.0,"Nolan Schanuel grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",L,R,PIT,LAA,S,,,0,0,-1.2,0.89,-0.23,3.62,,,,1,6,Top,,,663698,,7.24096829016775,-136.485602147306,-1.83929122172066,-16.5357253766163,29.8990742431128,-20.8830577546849,3.49,1.67,203.0,70.9,44.0,93.8,2341.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.23,,,,,,,,41,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,224.0,0.0,-0.024,58.7158506076513,5.59196
SL,2024-05-06,89.7,-1.94,5.89,"Neto, Zach",687263,656605,home_run,hit_into_play,9.0,Zach Neto homers (3) on a fly ball to center field.,R,R,PIT,LAA,X,,fly_ball,1,0,0.36,0.22,0.71,1.82,,,,1,6,Top,135.21,34.34,663698,,5.81298952160522,-130.572998307138,-4.5840277604583,3.01863192167942,26.2522387476013,-28.9242637319352,3.53,1.65,408.0,103.0,28.0,90.2,2527.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,54.02,0.76,1.502,2.0,1.0,0.0,3.0,6.0,40,2,Slider,4,0,0,4,1,4,1,4,Standard,Standard,169.0,-0.046,0.975,73.6629700456718,7.3951
SL,2024-05-06,89.1,-1.85,5.91,"Neto, Zach",687263,656605,,ball,14.0,Zach Neto homers (3) on a fly ball to center field.,R,R,PIT,LAA,B,,,0,0,0.49,0.16,1.47,1.08,,,,1,6,Top,,,663698,,7.14712278418105,-129.522927361096,-6.22174615607653,4.09280999494872,26.6564051741036,-29.2412992075492,3.83,1.82,,,,89.7,2557.0,6.7,745509,656582,669707,663647,665833,668804,572191,658668,53.84,,,,,,,,40,1,Slider,4,0,0,4,0,4,0,4,Standard,Standard,151.0,0.0,0.025,,
FF,2024-05-06,96.3,-2.14,5.64,"Tucker, Cole",657061,656605,strikeout,called_strike,4.0,Cole Tucker called out on strikes.,L,R,PIT,LAA,S,2.0,,1,2,-0.85,1.28,-0.41,2.44,,,,0,6,Top,,,663698,,6.52458606661805,-140.027922214728,-5.81860171543126,-12.5980625168351,31.036988577211,-14.2106640614429,3.56,1.74,,,,96.3,2479.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.23,,0.0,0.0,1.0,0.0,0.0,,39,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,225.0,0.015,-0.168,,
FF,2024-05-06,94.6,-2.19,5.69,"Tucker, Cole",657061,656605,,called_strike,1.0,Cole Tucker called out on strikes.,L,R,PIT,LAA,S,,,1,1,-0.79,1.16,-0.52,3.25,,,,0,6,Top,,,663698,,6.09251006385632,-137.654314541441,-3.26938995397008,-11.4146040942874,30.5522798540686,-16.889965712842,3.67,1.75,,,,94.4,2188.0,6.2,745509,656582,669707,663647,665833,668804,572191,658668,54.34,,,,,,,,39,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,229.0,0.0,-0.047,,
FF,2024-05-06,94.0,-2.05,5.7,"Tucker, Cole",657061,656605,,foul,5.0,Cole Tucker called out on strikes.,L,R,PIT,LAA,S,,,1,0,-0.74,1.21,0.18,2.57,,,,0,6,Top,,,663698,,7.41163832228555,-136.641769953168,-5.0588778429917,-10.9561140518851,30.3674475055981,-16.1082623281699,3.58,1.74,227.0,77.6,39.0,93.9,2375.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.17,,,,,,,,39,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,225.0,0.0,-0.044,63.1512194752613,6.11613
ST,2024-05-06,83.2,-2.15,5.73,"Tucker, Cole",657061,656605,,ball,12.0,Cole Tucker called out on strikes.,L,R,PIT,LAA,B,,,0,0,1.09,0.07,0.05,3.79,,,,0,6,Top,,,663698,,2.91724178324623,-121.144376778743,1.86015365976703,10.0910857899925,24.1264411844865,-32.0377979087974,3.58,1.74,,,,82.9,2610.0,6.1,745509,656582,669707,663647,665833,668804,572191,658668,54.39,,,,,,,,39,1,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,67.0,0.0,0.032,,
SI,2024-05-06,93.7,-2.04,5.78,"Adell, Jo",666176,656605,grounded_into_double_play,hit_into_play,4.0,"Jo Adell grounds into a double play, shortstop Oneil Cruz to second baseman Jared Triolo to first baseman Connor Joe.   Brandon Drury out at 2nd.    Jo Adell out at 1st.",R,R,PIT,LAA,X,6.0,ground_ball,0,0,-1.34,0.61,-0.66,2.71,,,592273.0,1,5,Top,111.45,152.68,663698,,6.54352975595106,-136.257277897185,-3.52033759197636,-18.1915376292576,30.3398816841045,-24.044724024621,3.84,1.84,31.0,66.2,-2.0,93.8,2363.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.11,0.103,0.121,0.0,1.0,0.0,0.0,2.0,35,1,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,222.0,0.034,-0.368,75.4645685077261,7.29979
SI,2024-05-06,94.4,-2.15,5.65,"Drury, Brandon",592273,656605,field_error,hit_into_play,8.0,Brandon Drury reaches on a fielding error by shortstop Oneil Cruz.,R,R,PIT,LAA,X,6.0,ground_ball,3,1,-1.27,0.52,-0.24,2.27,,,,1,5,Top,110.85,155.71,663698,,7.79748809259169,-137.250477519435,-4.26078866902186,-17.7671104615137,30.5674511260242,-24.787788191279,3.65,1.7,85.0,99.9,3.0,94.5,2412.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.09,0.486,0.457,0.9,1.0,0.0,0.0,4.0,34,5,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,225.0,-0.018,0.187,74.7821763281176,7.2314
SI,2024-05-06,93.8,-2.11,5.77,"Drury, Brandon",592273,656605,,ball,1.0,Brandon Drury reaches on a fielding error by shortstop Oneil Cruz.,R,R,PIT,LAA,B,,,2,1,-1.08,0.86,-0.35,3.4,,,,1,5,Top,,,663698,,6.92490408460555,-136.438329452047,-2.30681888629269,-14.9558358772038,28.9905237499717,-21.1498826102677,3.66,1.64,,,,93.9,2427.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.18,,,,,,,,34,4,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,217.0,0.0,0.08,,
SI,2024-05-06,94.9,-2.12,5.68,"Drury, Brandon",592273,656605,,foul,5.0,Brandon Drury reaches on a fielding error by shortstop Oneil Cruz.,R,R,PIT,LAA,S,,,2,0,-1.41,0.76,0.15,2.41,,,,1,5,Top,,,663698,,9.13115106404498,-137.858037466382,-4.61486802333597,-20.0481936546973,30.274038242201,-21.6434918888394,3.65,1.7,230.0,73.7,30.0,95.3,2453.0,6.6,745509,656582,669707,663647,665833,668804,572191,658668,53.93,,,,,,,,34,3,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,226.0,0.0,-0.042,75.1228634960291,7.017
SI,2024-05-06,94.6,-2.1,5.65,"Drury, Brandon",592273,656605,,ball,14.0,Brandon Drury reaches on a fielding error by shortstop Oneil Cruz.,R,R,PIT,LAA,B,,,1,0,-1.37,0.63,0.08,1.07,,,,1,5,Top,,,663698,,8.75446127223942,-137.389108326193,-7.6860456762035,-19.2664746839855,29.7475287213126,-22.5965551225336,3.71,1.81,,,,94.8,2417.0,6.5,745509,656582,669707,663647,665833,668804,572191,658668,54.01,,,,,,,,34,2,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,230.0,0.0,0.048,,
SL,2024-05-06,89.2,-1.98,5.96,"Drury, Brandon",592273,656605,,ball,14.0,Brandon Drury reaches on a fielding error by shortstop Oneil Cruz.,R,R,PIT,LAA,B,,,0,0,0.4,0.2,1.36,2.08,,,,1,5,Top,,,663698,,7.3865159856324,-129.745299043738,-3.96609584109701,3.07518964959125,25.015968406958,-29.3107496771424,3.62,1.8,,,,89.4,2470.0,6.3,745509,656582,669707,663647,665833,668804,572191,658668,54.21,,,,,,,,34,1,Slider,4,0,0,4,0,4,0,4,Standard,Standard,174.0,0.0,0.025,,
SI,2024-05-06,93.6,-2.18,5.66,"O'Hoppe, Logan",681351,656605,field_out,hit_into_play,7.0,"Logan O'Hoppe grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,X,5.0,ground_ball,1,1,-1.26,0.88,-0.41,1.67,,,,0,5,Top,94.48,167.23,663698,,7.33822439117636,-135.987220959001,-6.4978957846913,-17.204486651907,30.2988230897139,-19.9385038619388,3.15,1.47,12.0,97.4,-8.0,93.5,2518.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.12,0.251,0.245,0.0,1.0,0.0,0.0,2.0,33,3,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,225.0,0.016,-0.215,77.6613468787845,7.76938
ST,2024-05-06,82.0,-2.08,5.74,"O'Hoppe, Logan",681351,656605,,swinging_strike,14.0,"Logan O'Hoppe grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,S,,,1,0,0.99,0.0,1.2,2.11,,,,0,5,Top,,,663698,,5.51792817948804,-119.37940751899,-1.64806230835666,8.33292319811266,24.1152031760292,-32.0589840485307,3.15,1.47,,,,82.1,2665.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.09,,,,,,,,33,2,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,63.0,0.0,-0.044,66.6402104705072,7.79049
SL,2024-05-06,87.2,-1.93,5.92,"O'Hoppe, Logan",681351,656605,,ball,14.0,"Logan O'Hoppe grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",R,R,PIT,LAA,B,,,0,0,0.25,0.31,1.07,2.06,,,,0,5,Top,,,663698,,6.73562993725823,-126.819317472558,-3.80677651392023,1.40904802129247,24.582476403621,-28.2228225127763,3.21,1.69,,,,88.0,2384.0,6.7,745509,656582,669707,663647,665833,668804,572191,658668,53.8,,,,,,,,33,1,Slider,4,0,0,4,0,4,0,4,Standard,Standard,154.0,0.0,0.032,,
ST,2024-05-06,84.7,-2.28,5.6,"Calhoun, Willie",641432,656605,strikeout,swinging_strike,13.0,Willie Calhoun strikes out swinging.,L,R,PIT,LAA,S,2.0,,0,2,1.2,-0.49,-0.9,2.07,,666160.0,,2,4,Top,,,663698,,0.852474352164253,-123.337188563449,-0.922954643196442,12.0753897449493,24.3886109478501,-37.2360267098299,3.08,1.47,,,,85.0,2885.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.07,,0.0,0.0,1.0,0.0,0.0,,29,3,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,70.0,0.02,-0.2,58.9086417976891,5.44813
FF,2024-05-06,95.6,-2.06,5.68,"Calhoun, Willie",641432,656605,,foul,1.0,Willie Calhoun strikes out swinging.,L,R,PIT,LAA,S,,,0,1,-0.81,1.15,-0.65,3.06,,666160.0,,2,4,Top,,,663698,,5.55426401976514,-139.17468756946,-3.92875072035898,-11.7515000844111,28.6363466204728,-16.4519337294785,3.08,1.47,137.0,83.6,10.0,96.1,2550.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.12,,,,,,,,29,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,224.0,0.0,-0.082,62.2745807155463,5.24967
CU,2024-05-06,79.2,-1.82,5.93,"Calhoun, Willie",641432,656605,,called_strike,7.0,Willie Calhoun strikes out swinging.,L,R,PIT,LAA,S,,,0,0,1.25,-0.95,-0.82,1.78,,666160.0,,2,4,Top,,,663698,,-0.158393444182312,-115.394003449692,-0.469978270493394,11.1185120281096,23.2629061943401,-40.763189640566,3.17,1.57,,,,79.2,2681.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.1,,,,,,,,29,1,Curveball,4,0,0,4,0,4,0,4,Standard,Standard,40.0,0.0,-0.053,,
ST,2024-05-06,84.0,-2.02,5.78,"Ward, Taylor",621493,656605,field_out,hit_into_play,6.0,Taylor Ward lines out sharply to left fielder Bryan Reynolds.,R,R,PIT,LAA,X,7.0,line_drive,1,2,1.1,-0.08,0.32,2.24,,666160.0,,1,4,Top,84.56,68.07,663698,,3.2377894827552,-122.418279757328,-1.66755443489792,10.526090839378,23.240742456682,-32.9017411720183,3.34,1.6,340.0,103.3,17.0,84.4,2949.0,6.4,745509,656582,669707,663647,665833,668804,572191,658668,54.13,0.463,0.537,0.0,1.0,0.0,0.0,5.0,28,4,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,60.0,0.024,-0.242,70.1365000886829,7.20751
