pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FS,2024-04-09,90.2,-2.5,5.34,"Davis, J.D.",605204,543135,,ball,14.0,J.D. Davis walks.,R,R,TEX,OAK,B,,,1,0,-1.18,0.1,0.99,0.49,,,,1,4,Top,,,641680,,11.1937858925595,-130.804728449345,-6.34724698893104,-15.792287709188,26.1513219854119,-29.8495896178412,3.4,1.51,,,,90.6,1797.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.88,,,,,,,,27,2,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,240.0,0.0,0.048,,
CU,2024-04-09,76.9,-2.25,5.58,"Davis, J.D.",605204,543135,,ball,14.0,J.D. Davis walks.,R,R,TEX,OAK,B,,,0,0,0.8,-0.92,1.17,1.08,,,,1,4,Top,,,641680,,5.78806068917455,-111.827001933798,-0.775494787765961,5.52811673607464,22.5308719591818,-39.9495952839479,3.33,1.44,,,,76.7,2059.0,6.4,745030,677649,543760,673995,669701,694671,665750,694497,54.06,,,,,,,,27,1,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,42.0,0.0,0.025,,
FS,2024-04-09,88.0,-2.52,5.39,"Bleday, JJ",668709,543135,field_out,hit_into_play,4.0,JJ Bleday flies out to right fielder Evan Carter.,L,R,TEX,OAK,X,9.0,fly_ball,2,2,-1.1,0.33,-0.54,2.36,,,,0,4,Top,180.45,115.95,641680,,7.10833589323887,-127.983456410377,-1.9657668071322,-13.4747025182726,25.0557932249234,-28.371537427438,3.27,1.58,247.0,73.7,36.0,88.6,1786.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.93,0.277,0.264,0.0,1.0,0.0,0.0,3.0,26,5,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,247.0,0.028,-0.201,71.9375268385616,7.99168
CU,2024-04-09,77.3,-2.35,5.58,"Bleday, JJ",668709,543135,,ball,14.0,JJ Bleday flies out to right fielder Evan Carter.,L,R,TEX,OAK,B,,,1,2,0.36,-0.73,0.28,-0.36,,,,0,4,Top,,,641680,,4.92802331290819,-112.471309655596,-4.36389153414962,2.19652632770651,20.3001336138504,-37.7651656761379,3.24,1.54,,,,77.3,1926.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.25,,,,,,,,26,4,Curveball,2,1,1,2,1,2,1,2,Infield shade,Standard,40.0,0.0,0.034,,
FC,2024-04-09,91.9,-2.44,5.39,"Bleday, JJ",668709,543135,,foul,12.0,JJ Bleday flies out to right fielder Evan Carter.,L,R,TEX,OAK,S,,,1,1,-0.11,0.91,0.85,2.46,,,,0,4,Top,,,641680,,8.5852301796034,-133.699028146893,-3.60151528676642,-3.03996841862013,25.8213164219377,-20.5926974566451,3.27,1.58,27.0,106.5,-4.0,92.2,2242.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.24,,,,,,,,26,3,Cutter,2,1,1,2,1,2,1,2,Infield shade,Standard,209.0,0.0,-0.047,71.647205143514,7.36838
FS,2024-04-09,87.6,-2.47,5.52,"Bleday, JJ",668709,543135,,swinging_strike,9.0,JJ Bleday flies out to right fielder Evan Carter.,L,R,TEX,OAK,S,,,1,0,-1.09,-0.08,0.39,1.73,,,,0,4,Top,,,641680,,9.14610959121238,-127.408840016398,-2.91835707498808,-13.6078434411107,23.1313759330178,-32.6618716366904,3.27,1.58,,,,87.9,1730.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.24,,,,,,,,26,2,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,244.0,0.0,-0.044,72.5612468415677,8.22297
FS,2024-04-09,87.0,-2.49,5.51,"Bleday, JJ",668709,543135,,ball,11.0,JJ Bleday flies out to right fielder Evan Carter.,L,R,TEX,OAK,B,,,0,0,-1.06,-0.13,-0.88,2.83,,,,0,4,Top,,,641680,,6.04123832072149,-126.685467194011,-0.0304698836183026,-12.5813155467847,23.3873295309497,-33.7743514869345,3.26,1.67,,,,87.7,1730.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.03,,,,,,,,26,1,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,241.0,0.0,0.032,,
FS,2024-04-09,89.6,-2.41,5.31,"Gelof, Zack",680869,543135,strikeout,swinging_strike,13.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,S,2.0,,3,2,-1.41,-0.05,-0.4,0.98,,,669397.0,2,3,Top,,,641680,,7.98318698953422,-130.190777673431,-4.62567527085752,-17.6672827962303,26.051501104667,-31.95374518237,3.44,1.57,,,,90.2,1661.0,6.7,745030,677649,543760,673995,669701,694671,665750,694497,53.85,,0.0,0.0,1.0,0.0,0.0,,20,8,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,246.0,0.026,-0.271,73.6553975393156,8.38372
CU,2024-04-09,78.8,-2.23,5.44,"Gelof, Zack",680869,543135,,ball,14.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,B,,,2,2,0.53,-0.76,1.22,1.06,,,669397.0,2,3,Top,,,641680,,6.53641328613221,-114.625088624586,-1.30654552104842,3.48827190655673,20.9355490574884,-38.8163189019039,3.43,1.6,,,,79.1,2049.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.99,,,,,,,,20,7,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,39.0,0.0,0.081,,
FF,2024-04-09,94.6,-2.45,5.2,"Gelof, Zack",680869,543135,,foul,2.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,S,,,2,2,-1.25,1.03,0.1,3.22,,,669397.0,2,3,Top,,,641680,,9.47820584611271,-137.538655657173,-1.79964907362406,-18.0023106016079,29.8977000065016,-18.8294418783374,3.44,1.57,93.0,78.9,17.0,95.2,2196.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.87,,,,,,,,20,6,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,232.0,0.0,0.0,68.1170410880401,6.21369
FS,2024-04-09,88.6,-2.32,5.49,"Gelof, Zack",680869,543135,,foul,5.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,S,,,2,2,-1.18,0.06,0.04,2.32,,,669397.0,2,3,Top,,,641680,,8.25679107083512,-128.902954761373,-1.84633891808625,-14.7878198197954,25.2495008908776,-31.2793603312183,3.44,1.57,,,,89.1,1641.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.02,,,,,,,,20,5,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,243.0,0.0,0.0,74.5143190109605,7.88285
CU,2024-04-09,78.1,-2.23,5.47,"Gelof, Zack",680869,543135,,blocked_ball,14.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,B,,,1,2,0.8,-0.86,1.18,0.61,,,669397.0,2,3,Top,,,641680,,5.89360542251112,-113.614378658781,-1.99557905555645,5.86095724159112,20.9436806778384,-39.4637038309103,3.44,1.48,,,,78.5,2013.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.9,,,,,,,,20,4,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,43.0,0.0,0.023,,
CU,2024-04-09,77.8,-2.39,5.47,"Gelof, Zack",680869,543135,,swinging_strike,9.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,S,,,1,1,0.89,-0.68,0.55,2.03,,,669397.0,2,3,Top,,,641680,,4.68597723057089,-113.316473825435,0.750422932236262,6.87991014610685,20.222433154574,-38.3918111612535,3.44,1.57,,,,78.4,2108.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.93,,,,,,,,20,3,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,47.0,0.0,-0.048,69.7280369249338,8.35654
FF,2024-04-09,94.2,-2.39,5.26,"Gelof, Zack",680869,543135,,called_strike,6.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,S,,,1,0,-0.96,1.27,0.36,2.18,,,669397.0,2,3,Top,,,641680,,9.34042261536126,-136.918258664094,-5.17476408817371,-14.0563485563839,29.1161117008469,-15.1509721267198,3.39,1.6,,,,94.9,2191.0,6.7,745030,677649,543760,673995,669701,694671,665750,694497,53.84,,,,,,,,20,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,234.0,0.0,-0.039,,
FC,2024-04-09,91.6,-2.38,5.31,"Gelof, Zack",680869,543135,,ball,14.0,Zack Gelof strikes out swinging.,R,R,TEX,OAK,B,,,0,0,-0.07,0.49,1.23,2.04,,,669397.0,2,3,Top,,,641680,,9.30206686129501,-133.182613004929,-3.49023521964574,-2.69326220127652,27.1302053160876,-25.7965278705562,3.39,1.51,,,,92.4,2391.0,6.7,745030,677649,543760,673995,669701,694671,665750,694497,53.79,,,,,,,,20,1,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,200.0,0.0,0.025,,
FF,2024-04-09,94.5,-2.44,5.36,"Toro, Abraham",647351,543135,strikeout,swinging_strike,11.0,Abraham Toro strikes out swinging.,L,R,TEX,OAK,S,2.0,,2,2,-1.02,1.32,-0.44,3.92,,,669397.0,1,3,Top,,,641680,,7.48388055593996,-137.492522329899,-1.01801263338668,-14.59431575649,29.6190772906282,-15.3333257492445,3.35,1.63,,,,94.7,2178.0,6.4,745030,677649,543760,673995,669701,694671,665750,694497,54.15,,0.0,0.0,1.0,0.0,0.0,,19,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,229.0,0.033,-0.275,62.1280489262604,5.99425
FS,2024-04-09,87.7,-2.35,5.41,"Toro, Abraham",647351,543135,,foul,14.0,Abraham Toro strikes out swinging.,L,R,TEX,OAK,S,,,2,1,-1.01,-0.25,0.27,1.45,,,669397.0,1,3,Top,,,641680,,8.4763790822916,-127.464770684559,-2.99078850722495,-12.702788636308,24.8464591914018,-34.4569608769603,3.35,1.63,,,,88.4,1562.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.86,,,,,,,,19,4,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,247.0,0.0,-0.065,74.9254415660582,8.33538
CU,2024-04-09,75.6,-2.37,5.57,"Toro, Abraham",647351,543135,,called_strike,2.0,Abraham Toro strikes out swinging.,L,R,TEX,OAK,S,,,2,0,0.69,-0.38,0.04,2.87,,,669397.0,1,3,Top,,,641680,,3.81484327229868,-110.144628383059,2.13043073409568,5.00955063317924,18.418169292214,-35.8730856275981,3.43,1.58,,,,76.2,1889.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.0,,,,,,,,19,3,Curveball,2,1,1,2,1,2,1,2,Infield shade,Standard,46.0,0.0,-0.06,,
FC,2024-04-09,91.0,-2.46,5.41,"Toro, Abraham",647351,543135,,ball,12.0,Abraham Toro strikes out swinging.,L,R,TEX,OAK,B,,,1,0,0.15,0.72,1.08,3.05,,,669397.0,1,3,Top,,,641680,,8.61715121238262,-132.400744897277,-1.58127726540797,0.0330417231479422,26.3453072838359,-23.5943211256736,3.39,1.58,,,,91.8,2294.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.87,,,,,,,,19,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,196.0,0.0,0.066,,
FS,2024-04-09,89.1,-2.42,5.45,"Toro, Abraham",647351,543135,,blocked_ball,13.0,Abraham Toro strikes out swinging.,L,R,TEX,OAK,B,,,0,0,-1.36,0.14,-0.05,0.39,,,669397.0,1,3,Top,,,641680,,8.6843418393963,-129.367179592316,-6.68500804505952,-17.0698590405101,26.8008254544722,-29.3274728969146,3.48,1.68,,,,89.2,1779.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.03,,,,,,,,19,1,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,243.0,0.0,0.04,,
FF,2024-04-09,95.5,-2.62,5.14,"Allen, Nick",669397,543135,walk,ball,13.0,Nick Allen walks.,R,R,TEX,OAK,B,,,3,1,-1.34,0.73,-0.13,0.96,,,,1,3,Top,,,641680,,9.58985172957619,-138.606032906674,-6.97295102309738,-19.4276011173814,32.6345346149472,-21.3630510567892,3.05,1.48,,,,95.5,2204.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.92,,0.691353,0.7,1.0,0.0,0.0,,18,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,234.0,-0.029,0.159,,
FF,2024-04-09,94.7,-2.54,5.22,"Allen, Nick",669397,543135,,ball,12.0,Nick Allen walks.,R,R,TEX,OAK,B,,,2,1,-1.2,0.84,0.7,3.24,,,,1,3,Top,,,641680,,11.1775850097225,-137.45355975858,-1.35496052046176,-17.7390193656261,30.3008964035204,-21.3912036304623,2.96,1.43,,,,95.0,2227.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.9,,,,,,,,18,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,231.0,0.0,0.08,,
FS,2024-04-09,88.5,-2.46,5.36,"Allen, Nick",669397,543135,,ball,13.0,Nick Allen walks.,R,R,TEX,OAK,B,,,1,1,-1.26,-0.07,-0.48,0.09,,,,1,3,Top,,,641680,,7.49471912339199,-128.624785001362,-6.68682699949963,-15.4998314102211,26.4272103188676,-31.6908098907002,3.01,1.48,,,,89.0,1663.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.85,,,,,,,,18,3,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,245.0,0.0,0.036,,
FC,2024-04-09,92.3,-2.56,5.36,"Allen, Nick",669397,543135,,foul,6.0,Nick Allen walks.,R,R,TEX,OAK,S,,,1,0,0.05,1.03,0.37,2.05,,,,1,3,Top,,,641680,,7.39381070700942,-134.209691793755,-4.87945224093542,-0.960255508543854,27.3648663002473,-18.9037581976751,3.01,1.43,5.0,58.9,-20.0,93.0,2269.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.88,,,,,,,,18,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,210.0,0.0,-0.03,41.499273071955,5.25454
CU,2024-04-09,76.3,-2.2,5.59,"Allen, Nick",669397,543135,,ball,14.0,Nick Allen walks.,R,R,TEX,OAK,B,,,0,0,0.45,-0.82,0.75,1.07,,,,1,3,Top,,,641680,,5.41585726520054,-111.005752865988,-0.988913692578978,2.75292449850807,19.793659446813,-38.963897423546,3.06,1.45,,,,76.6,1998.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.97,,,,,,,,18,1,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,40.0,0.0,0.025,,
FS,2024-04-09,90.0,-2.56,5.43,"Butler, Lawrence",671732,543135,field_out,hit_into_play,8.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,X,8.0,fly_ball,2,2,-1.27,0.01,-0.17,1.61,,,,0,3,Top,139.8,61.68,641680,,8.63662049447595,-130.841254013878,-3.54004700489365,-16.3455888856019,26.8606176227483,-31.5349347089641,3.38,1.64,341.0,92.4,27.0,90.4,1667.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.97,0.129,0.154,0.0,1.0,0.0,0.0,3.0,17,6,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,244.0,0.026,-0.201,72.503062091064,7.71282
FS,2024-04-09,88.5,-2.37,5.54,"Butler, Lawrence",671732,543135,,ball,14.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,B,,,1,2,-1.33,0.21,1.06,1.55,,,,0,3,Top,,,641680,,11.2595449552072,-128.346349043882,-4.11361084175414,-17.0409166521871,25.8537071447725,-29.1923237335418,3.4,1.54,,,,89.4,1811.0,7.0,745030,677649,543760,673995,669701,694671,665750,694497,53.53,,,,,,,,17,5,Split-Finger,2,1,1,2,1,2,1,2,Infield shade,Standard,242.0,0.0,0.034,,
FF,2024-04-09,95.3,-2.4,5.39,"Butler, Lawrence",671732,543135,,foul,6.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,S,,,1,2,-1.3,0.97,0.28,2.31,,,,0,3,Top,,,641680,,9.9756556132185,-138.468180995084,-4.64684022226347,-18.9748888497507,29.8212898230939,-18.7778395216281,3.38,1.64,71.0,81.6,8.0,95.6,2283.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.03,,,,,,,,17,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,233.0,0.0,0.0,73.6127465654011,6.25451
FF,2024-04-09,95.3,-2.49,5.37,"Butler, Lawrence",671732,543135,,swinging_strike,2.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,S,,,1,1,-1.33,0.64,0.09,3.22,,,,0,3,Top,,,641680,,9.83409735264398,-138.488214395723,-1.41696523325304,-19.3790081133951,31.0125046372641,-23.8645683046947,3.38,1.64,,,,95.8,2241.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.87,,,,,,,,17,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,233.0,0.0,-0.047,68.7924139627796,5.27607
FS,2024-04-09,88.4,-2.56,5.45,"Butler, Lawrence",671732,543135,,ball,13.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,B,,,0,1,-1.37,0.01,-1.51,2.26,,,,0,3,Top,,,641680,,5.42982777650638,-128.606952082933,-1.71564115803593,-16.3067760850834,26.7475989938387,-31.8873848533409,3.5,1.73,,,,88.4,1739.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.17,,,,,,,,17,2,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,245.0,0.0,0.021,,
FC,2024-04-09,92.4,-2.46,5.57,"Butler, Lawrence",671732,543135,,called_strike,9.0,Lawrence Butler flies out to center fielder Leody Taveras.,L,R,TEX,OAK,S,,,0,0,-0.28,1.02,0.62,2.14,,,,0,3,Top,,,641680,,8.43375616982126,-134.316512266858,-5.16501590302627,-5.13359916917791,28.3026223871302,-18.8378808530877,3.56,1.7,,,,92.5,2382.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.18,,,,,,,,17,1,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,213.0,0.0,-0.033,,
FF,2024-04-09,96.2,-2.46,5.21,"Nevin, Tyler",663527,543135,field_out,hit_into_play,8.0,Tyler Nevin lines out sharply to second baseman Marcus Semien.,R,R,TEX,OAK,X,4.0,line_drive,1,2,-1.1,1.15,-0.11,1.69,,,,2,2,Top,141.55,122.45,641680,,8.77836482939463,-139.722113109138,-6.37431866363968,-16.3589127568362,31.8496885268605,-15.8139437934277,3.6,1.68,199.0,102.6,9.0,96.6,2261.0,6.7,745030,677649,543760,673995,669701,694671,665750,694497,53.83,0.763,0.731,0.0,1.0,0.0,0.0,4.0,11,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,235.0,0.01,-0.067,68.7327665611814,7.02937
CU,2024-04-09,78.5,-2.28,5.57,"Nevin, Tyler",663527,543135,,swinging_strike,9.0,Tyler Nevin lines out sharply to second baseman Marcus Semien.,R,R,TEX,OAK,S,,,1,1,0.64,-0.57,0.36,1.63,,,,2,2,Top,,,641680,,4.55367499422983,-114.227882488891,-0.618803831515597,4.72552613171781,21.2086987626219,-37.286831508397,3.6,1.68,,,,78.8,1972.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.97,,,,,,,,11,3,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,45.0,0.0,-0.025,69.5914970417155,7.58668
FF,2024-04-09,95.6,-2.44,5.32,"Nevin, Tyler",663527,543135,,called_strike,6.0,Tyler Nevin lines out sharply to second baseman Marcus Semien.,R,R,TEX,OAK,S,,,1,0,-1.2,0.97,0.62,2.47,,,,2,2,Top,,,641680,,10.7999988223002,-138.779657108898,-4.10477240225656,-17.8194919797115,28.9686008605515,-18.8609325848428,3.69,1.77,,,,96.1,2297.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.95,,,,,,,,11,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,231.0,0.0,-0.019,,
SL,2024-04-09,87.4,-2.35,5.57,"Nevin, Tyler",663527,543135,,ball,14.0,Tyler Nevin lines out sharply to second baseman Marcus Semien.,R,R,TEX,OAK,B,,,0,0,0.4,0.19,1.29,2.44,,,,2,2,Top,,,641680,,7.97933316571062,-127.187427034955,-1.81778059093887,2.79242533566349,25.3918201362477,-29.9365036384014,3.57,1.6,,,,87.9,2030.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.93,,,,,,,,11,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,150.0,0.0,0.014,,
FS,2024-04-09,88.9,-2.42,5.4,"Langeliers, Shea",669127,543135,home_run,hit_into_play,8.0,Shea Langeliers homers (2) on a fly ball to left center field.,R,R,TEX,OAK,X,,fly_ball,0,1,-1.16,-0.02,-0.13,1.86,,,,2,2,Top,46.35,55.87,641680,,8.06191013272589,-129.366126098507,-2.62093711460167,-14.6246681947411,25.0858111216216,-32.1136516167561,3.23,1.5,404.0,102.6,30.0,89.5,1597.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.01,0.76,1.538,2.0,1.0,0.0,3.0,6.0,10,2,Split-Finger,1,0,0,1,1,1,1,1,Standard,Standard,244.0,-0.109,1.014,76.933093975069,7.60641
CU,2024-04-09,78.1,-2.28,5.55,"Langeliers, Shea",669127,543135,,foul,4.0,Shea Langeliers homers (2) on a fly ball to left center field.,R,R,TEX,OAK,S,,,0,0,0.78,-0.5,-0.42,2.11,,,,2,2,Top,,,641680,,2.58249308506783,-113.734096712811,0.377752496222257,6.27965564180967,20.6224183635733,-36.8259060849173,3.23,1.5,154.0,88.9,12.0,78.4,1896.0,6.4,745030,677649,543760,673995,669701,694671,665750,694497,54.07,,,,,,,,10,1,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,47.0,0.0,-0.015,75.8261152686954,7.68684
FC,2024-04-09,91.3,-2.43,5.48,"Brown, Seth",664913,543135,field_out,hit_into_play,12.0,Seth Brown flies out to right fielder Evan Carter.,L,R,TEX,OAK,X,9.0,fly_ball,0,1,-0.04,0.84,1.0,2.74,,,,1,2,Top,201.97,113.01,641680,,8.77611770891989,-132.743439209692,-2.81454445189194,-2.44048154182517,28.9771020639251,-21.8697577260063,3.39,1.59,282.0,96.4,49.0,91.6,2300.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,53.97,0.003,0.005,0.0,1.0,0.0,0.0,3.0,9,2,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,207.0,0.017,-0.137,74.3882033286142,6.83488
FS,2024-04-09,87.6,-2.45,5.54,"Brown, Seth",664913,543135,,called_strike,1.0,Seth Brown flies out to right fielder Evan Carter.,L,R,TEX,OAK,S,,,0,0,-1.26,-0.25,-0.52,2.85,,,,1,2,Top,,,641680,,7.29046625721013,-127.397436011303,0.154699321850625,-15.1747422467302,25.7636118920104,-35.1340300622316,3.36,1.62,,,,88.1,1617.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.9,,,,,,,,9,1,Split-Finger,1,0,0,1,0,1,0,1,Infield shade,Standard,243.0,0.0,-0.024,,
FF,2024-04-09,96.3,-2.49,5.32,"Davis, J.D.",605204,543135,field_out,hit_into_play,11.0,"J.D. Davis grounds out, first baseman Ezequiel Duran to pitcher Nathan Eovaldi.",R,R,TEX,OAK,X,3.0,ground_ball,2,2,-1.21,0.93,-0.89,3.2,,,,0,2,Top,155.0,153.95,641680,,7.005001567586,-140.035192810615,-2.1194080155966,-17.5520236396511,32.1829507283543,-19.7130720906167,3.4,1.58,102.0,59.8,12.0,96.1,2275.0,6.3,745030,677649,543760,673995,669701,694671,665750,694497,54.23,0.194,0.156,0.0,1.0,0.0,0.0,2.0,8,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,234.0,0.024,-0.201,65.690436112003,5.89575
FS,2024-04-09,89.8,-2.43,5.46,"Davis, J.D.",605204,543135,,ball,14.0,"J.D. Davis grounds out, first baseman Ezequiel Duran to pitcher Nathan Eovaldi.",R,R,TEX,OAK,B,,,1,2,-1.34,0.22,0.99,1.49,,,,0,2,Top,,,641680,,11.3416612732828,-130.260364442989,-4.32257682604689,-17.5218881820711,25.4748019024798,-29.0018218315088,3.29,1.45,,,,90.4,1847.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.85,,,,,,,,8,4,Split-Finger,1,0,0,1,0,1,0,1,Standard,Standard,241.0,0.0,0.034,,
FF,2024-04-09,94.9,-2.48,5.44,"Davis, J.D.",605204,543135,,ball,11.0,"J.D. Davis grounds out, first baseman Ezequiel Duran to pitcher Nathan Eovaldi.",R,R,TEX,OAK,B,,,0,2,-1.43,1.13,-0.72,3.94,,,,0,2,Top,,,641680,,7.82683754629449,-137.954073327456,-0.762016241097783,-19.9740421402641,31.4775758210721,-17.8461678433885,3.35,1.51,,,,95.2,2296.0,6.6,745030,677649,543760,673995,669701,694671,665750,694497,53.93,,,,,,,,8,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,232.0,0.0,0.02,,
CU,2024-04-09,77.9,-2.21,5.66,"Davis, J.D.",605204,543135,,called_strike,9.0,"J.D. Davis grounds out, first baseman Ezequiel Duran to pitcher Nathan Eovaldi.",R,R,TEX,OAK,S,,,0,1,0.56,-0.82,0.64,1.86,,,,0,2,Top,,,641680,,5.10829250037031,-113.41548494178,0.253909192239159,3.84848669691314,21.2417000793792,-39.5210636027247,3.33,1.54,,,,78.0,1972.0,6.4,745030,677649,543760,673995,669701,694671,665750,694497,54.13,,,,,,,,8,2,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,47.0,0.0,-0.047,,
FF,2024-04-09,94.4,-2.36,5.54,"Davis, J.D.",605204,543135,,called_strike,3.0,"J.D. Davis grounds out, first baseman Ezequiel Duran to pitcher Nathan Eovaldi.",R,R,TEX,OAK,S,,,0,0,-1.27,1.16,0.44,3.14,,,,0,2,Top,,,641680,,10.1162293003794,-137.037346971498,-3.09296737862468,-18.2158313208181,31.3480914020786,-17.1062570206215,3.27,1.39,,,,94.4,2319.0,6.5,745030,677649,543760,673995,669701,694671,665750,694497,54.01,,,,,,,,8,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,229.0,0.0,-0.033,,
CU,2024-04-09,78.9,-2.3,5.63,"Bleday, JJ",668709,543135,strikeout,swinging_strike,14.0,JJ Bleday strikes out swinging.,L,R,TEX,OAK,S,2.0,,2,2,0.56,-0.8,0.18,1.22,,,,2,1,Top,,,641680,,4.31460123043782,-114.803352441535,-1.28746468373136,4.12050317248166,21.6696362598305,-39.2242490267476,3.27,1.58,,,,78.1,2031.0,5.8,745030,677649,543760,673995,669701,694671,665750,694497,54.73,,0.0,0.0,1.0,0.0,0.0,,3,5,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,37.0,0.01,-0.084,60.9843899757379,7.63042
